student_id,age,gender,family_income_level,parental_education,distance_from_home_km,has_scholarship,part_time_job,high_school_gpa,entrance_exam_score,prior_failures,semester,attendance_rate,study_hours_per_week,current_gpa,lms_login_freq_per_week,extracurricular_activities,counseling_visits,dropout
S100231,28,Male,Medium,None,6.6,1,1,3.57,55.4,0,7,64.9,12.8,2.95,4.0,0,0,0
S100232,17,Female,Low,Secondary,7.2,0,1,2.75,54.4,0,4,78.6,12.7,1.3,9.0,0,0,1
S100233,26,Male,Low,Bachelor,24.3,0,0,2.64,73.4,0,6,82.8,3.3,2.52,13.0,0,0,0
S100234,23,Male,High,Bachelor,10.9,0,0,2.92,100.0,1,3,76.8,11.6,2.54,11.0,1,0,0
S100235,26,Female,Medium,Postgraduate,1.9,0,0,2.55,67.0,2,1,52.4,14.7,3.81,1.0,0,0,0
S100236,25,Male,Medium,Secondary,6.4,1,0,3.08,47.0,0,1,95.1,12.6,2.52,11.0,0,2,0
S100237,22,Female,Medium,Postgraduate,8.3,0,0,2.54,62.6,0,5,68.7,8.2,2.65,3.0,1,0,0
S100238,21,Female,Low,Secondary,13.0,0,0,2.58,65.2,0,2,68.5,10.2,1.99,9.0,0,1,0
S100239,25,Female,Medium,Bachelor,60.6,0,1,3.27,76.3,1,8,74.6,10.8,2.76,5.0,1,0,1
S100240,18,Male,Medium,Bachelor,1.0,1,0,3.31,83.6,1,1,76.5,17.0,1.97,10.0,1,0,1
S100241,24,Female,Medium,Secondary,16.1,0,0,2.85,85.9,0,4,78.2,18.5,3.56,5.0,0,0,0
S100242,18,Male,High,Secondary,28.4,0,0,2.18,73.1,0,5,94.5,13.2,2.51,4.0,0,0,0
S100243,25,Female,High,Bachelor,1.9,0,1,3.59,65.0,0,5,97.5,10.3,1.97,9.0,0,1,1
S100244,25,Male,Medium,Bachelor,31.8,0,0,2.78,87.3,0,5,76.1,9.8,3.66,8.0,1,0,0
S100245,18,Female,Medium,None,5.6,0,0,4.0,59.8,0,1,71.0,10.4,1.89,11.0,0,0,0
S100246,26,Male,Medium,Bachelor,0.4,0,0,2.93,65.8,0,6,78.1,11.0,2.98,6.0,0,0,0
S100247,22,Male,Medium,Secondary,30.7,0,0,3.07,61.3,0,3,66.6,7.4,1.76,2.0,0,1,0
S100248,27,Female,Low,Secondary,20.7,0,0,2.78,33.0,0,3,79.6,19.8,3.01,11.0,0,0,0
S100249,17,Male,High,Secondary,3.8,0,1,3.12,84.1,1,5,65.8,6.0,3.55,14.0,0,0,1
S100250,19,Male,High,Postgraduate,9.3,0,0,4.0,75.1,0,7,100.0,16.5,2.35,6.0,0,0,0
S100251,23,Female,Low,None,4.1,0,0,2.83,29.4,1,7,81.9,0.0,1.97,10.0,0,1,0
S100252,19,Female,High,Bachelor,15.7,0,0,3.64,80.0,2,7,71.9,8.6,2.0,7.0,0,0,1
S100253,21,Male,High,None,11.8,0,0,3.05,60.4,0,7,90.6,8.3,2.76,16.0,1,0,0
S100254,25,Female,Medium,Postgraduate,3.1,0,1,3.59,79.8,1,4,61.5,11.1,4.15,6.0,1,1,0
S100255,18,Female,High,Bachelor,9.5,0,1,2.03,66.1,0,7,69.3,8.2,3.55,8.0,0,1,0
S100256,25,Female,Low,Secondary,25.4,0,0,3.97,44.6,0,8,86.4,16.9,3.62,0.0,0,1,0
S100257,18,Female,Low,Secondary,3.2,0,1,3.17,65.4,0,7,82.0,8.8,2.05,14.0,1,0,1
S100258,19,Female,Low,Secondary,8.0,1,0,2.87,51.5,0,1,95.7,4.9,3.57,6.0,0,1,0
S100259,24,Female,Medium,Secondary,6.6,1,0,3.45,46.7,1,6,39.1,5.2,3.49,13.0,0,0,0
S100260,27,Female,Medium,Bachelor,37.3,1,0,3.07,78.0,0,8,92.3,7.6,3.01,5.0,0,0,0
S100261,19,Female,High,Bachelor,0.4,1,1,2.43,70.9,0,5,71.8,13.6,2.36,8.0,1,0,0
S100262,20,Male,Low,Secondary,24.4,1,1,1.79,87.5,0,1,62.4,14.5,3.48,5.0,1,0,0
S100263,29,Male,Low,Bachelor,3.6,0,0,3.91,59.1,2,3,54.2,4.0,2.33,4.0,1,3,0
S100264,29,Male,Medium,Secondary,0.6,0,1,2.89,50.6,1,6,71.7,6.0,3.26,7.0,0,0,1
S100265,24,Female,Low,None,6.6,1,0,2.69,74.6,0,7,100.0,4.7,2.53,7.0,0,0,0
S100266,22,Female,Medium,None,9.1,0,0,2.73,52.5,0,5,94.5,8.6,2.11,7.0,0,1,1
S100267,21,Female,Medium,Secondary,36.3,0,0,3.73,60.3,0,4,100.0,14.8,2.52,2.0,0,0,1
S100268,24,Female,High,Bachelor,2.7,1,0,2.75,72.9,0,5,78.3,10.9,4.18,9.0,0,0,0
S100269,24,Female,Medium,None,57.3,0,0,3.32,63.1,2,5,81.6,12.8,1.98,0.0,1,0,1
S100270,20,Male,Low,Bachelor,18.6,0,1,2.83,57.7,0,8,56.3,13.7,3.49,7.0,0,0,1
S100271,17,Female,Low,Secondary,1.5,0,0,2.37,44.0,2,8,56.3,7.1,3.39,2.0,0,1,1
S100272,18,Female,Low,Bachelor,26.8,0,0,3.45,79.1,1,4,77.8,3.6,2.67,12.0,0,0,0
S100273,29,Male,High,None,10.5,0,0,3.55,59.5,0,3,59.4,7.1,2.41,13.0,1,0,0
S100274,22,Female,Medium,Secondary,48.4,0,0,2.66,74.3,0,2,67.1,14.1,1.93,10.0,0,0,1
S100275,23,Male,Medium,None,1.9,0,0,2.98,72.3,0,4,80.6,13.0,3.7,6.0,0,0,0
S100276,23,Female,Low,Secondary,36.4,0,0,3.05,81.4,0,2,99.1,10.4,1.97,5.0,0,0,0
S100277,27,Female,High,None,1.1,0,0,3.22,61.5,2,1,80.1,14.7,0.85,7.0,0,0,0
S100278,17,Male,Low,Secondary,5.7,0,0,3.99,59.8,0,3,59.6,10.7,3.02,8.0,0,0,0
S100279,18,Male,Medium,Bachelor,3.0,0,0,2.84,48.4,0,3,52.7,8.3,1.85,10.0,0,0,1
S100280,20,Male,Medium,None,42.6,0,1,2.83,56.9,0,6,81.8,2.2,2.72,10.0,0,0,1
S100281,23,Male,Low,Bachelor,12.7,0,1,2.91,70.1,1,8,70.6,16.4,1.86,0.0,0,0,1
S100282,25,Female,Medium,Bachelor,10.8,0,0,2.53,52.7,1,3,81.7,9.5,2.39,11.0,0,0,0
S100283,23,Male,Low,Secondary,4.1,1,1,2.14,69.7,0,3,76.9,7.7,2.85,10.0,0,0,0
S100284,22,Male,Medium,Bachelor,0.8,0,1,3.07,87.0,1,4,78.9,9.5,2.99,5.0,1,1,1
S100285,29,Female,High,Secondary,18.4,0,1,3.26,58.3,0,7,98.0,17.5,3.74,4.0,1,1,0
S100286,19,Female,Medium,Bachelor,15.2,0,1,3.0,45.3,0,3,95.8,15.0,2.8,8.0,0,0,0
S100287,24,Female,High,Bachelor,107.9,0,0,2.97,58.8,0,5,85.5,8.2,2.88,9.0,1,0,0
S100288,24,Female,Medium,Bachelor,6.9,0,1,2.55,43.7,0,4,66.6,12.3,2.63,4.0,0,0,0
S100289,23,Male,Low,Secondary,17.7,1,0,3.13,85.0,0,5,71.7,16.1,3.45,8.0,0,0,0
S100290,27,Female,Medium,Bachelor,6.6,0,0,3.08,66.3,1,5,91.4,11.7,2.01,9.0,0,1,0
S100291,20,Male,Medium,None,12.4,1,1,3.24,54.1,0,8,99.5,10.6,2.49,11.0,0,0,1
S100292,29,Female,Low,Secondary,15.7,0,1,3.16,56.6,0,2,60.9,0.0,2.8,8.0,0,0,0
S100293,21,Female,Medium,None,12.9,1,0,3.2,47.3,1,4,100.0,16.2,2.17,0.0,0,0,0
S100294,24,Female,Medium,Secondary,19.1,1,1,3.66,80.2,0,6,68.3,4.9,3.78,9.0,1,0,0
S100295,23,Female,Medium,Bachelor,38.4,0,1,3.29,92.6,0,3,90.0,0.6,3.02,1.0,0,0,0
S100296,28,Female,Low,Bachelor,8.5,0,1,3.24,42.6,0,4,100.0,1.0,1.94,5.0,1,0,1
S100297,22,Male,High,None,2.9,0,1,2.13,80.6,0,6,56.2,5.7,3.09,3.0,0,0,0
S100298,20,Female,Medium,Bachelor,11.6,0,1,3.53,61.3,1,7,87.6,12.4,3.72,10.0,0,0,0
S100299,17,Female,Low,Bachelor,15.9,0,0,2.85,84.0,0,5,75.3,15.8,2.3,4.0,0,0,1
S100300,21,Female,Low,Postgraduate,4.3,0,1,3.04,37.5,1,6,86.7,11.7,3.75,12.0,0,1,0
S100301,27,Female,High,Bachelor,7.4,1,0,2.36,68.4,0,4,70.7,18.7,2.98,3.0,1,0,0
S100302,17,Male,Medium,None,18.6,0,1,4.0,58.9,0,4,42.8,8.0,2.94,0.0,0,0,1
S100303,28,Female,Medium,None,13.0,1,1,1.76,74.9,0,8,68.7,8.8,3.64,7.0,1,1,0
S100304,24,Male,Low,Bachelor,18.2,0,1,3.74,65.9,0,4,85.2,0.7,2.94,3.0,1,0,0
S100305,18,Male,Medium,Secondary,1.7,0,0,3.21,65.3,0,6,100.0,7.1,3.07,13.0,0,0,0
S100306,20,Male,Medium,Postgraduate,13.1,1,0,2.05,63.4,0,2,86.1,0.0,2.86,5.0,1,1,1
S100307,24,Female,Low,Postgraduate,13.7,0,0,4.0,88.4,1,4,100.0,3.3,1.57,13.0,0,1,0
S100308,21,Male,High,Postgraduate,21.0,1,0,3.26,62.4,1,2,72.6,13.2,3.09,7.0,1,0,0
S100309,18,Male,Low,Secondary,7.0,1,1,1.82,78.0,0,2,71.4,1.6,2.98,9.0,0,0,1
S100310,25,Male,Low,Bachelor,5.7,0,1,2.79,74.4,0,3,85.1,2.1,2.53,6.0,0,0,0
S100311,25,Female,Medium,Bachelor,16.3,0,1,3.27,78.3,0,1,74.4,1.2,1.02,18.0,1,0,0
S100312,18,Female,Medium,None,18.5,0,0,3.86,49.8,0,5,96.8,13.9,3.24,3.0,1,0,0
S100313,20,Male,Low,Secondary,29.0,0,1,2.8,75.6,0,2,58.9,18.2,2.2,0.0,1,0,1
S100314,20,Male,Medium,Secondary,16.9,1,1,1.68,70.1,1,6,92.9,9.6,2.01,9.0,0,0,0
S100315,25,Female,Low,Secondary,14.5,1,1,3.73,47.2,0,8,98.1,14.7,1.94,4.0,0,0,1
S100316,26,Male,Medium,Postgraduate,4.0,0,0,3.25,61.8,1,8,85.5,4.2,1.43,9.0,1,0,0
S100317,26,Female,Medium,Bachelor,2.8,0,1,1.88,99.4,2,1,93.7,16.1,3.12,8.0,0,0,0
S100318,29,Female,High,Secondary,18.3,1,0,3.17,59.1,0,5,70.3,6.4,4.45,6.0,1,1,0
S100319,26,Female,Medium,Secondary,22.1,0,0,3.22,59.5,3,8,67.5,13.3,2.39,6.0,1,1,1
S100320,21,Male,Medium,Secondary,0.8,0,1,2.84,71.8,0,6,85.3,9.9,3.37,10.0,1,0,0
S100321,18,Female,Medium,Secondary,3.4,1,1,2.59,56.9,0,6,69.2,0.4,2.73,7.0,1,0,0
S100322,24,Male,Low,None,10.2,1,0,2.7,67.1,0,7,84.5,5.6,2.99,7.0,0,0,1
S100323,28,Female,Low,Bachelor,13.6,0,1,2.84,58.3,0,4,84.5,10.9,2.75,6.0,0,0,1
S100324,29,Female,High,Bachelor,2.2,0,1,3.18,71.0,1,6,79.0,0.8,3.35,15.0,1,0,0
S100325,19,Female,Low,Bachelor,26.4,0,1,3.39,64.1,1,7,84.2,11.5,1.95,13.0,1,2,0
S100326,20,Female,Medium,Bachelor,26.0,0,0,1.93,94.3,1,5,89.5,2.9,2.87,2.0,0,0,1
S100327,17,Male,Low,Secondary,7.8,0,0,3.13,65.7,1,3,78.5,12.7,3.59,8.0,1,0,1
S100328,18,Female,High,Bachelor,28.2,0,1,3.24,61.7,0,7,72.8,3.2,3.29,5.0,0,0,0
S100329,24,Female,Low,None,11.9,1,1,3.08,80.4,1,1,92.3,12.2,3.03,3.0,0,0,0
S100330,24,Male,High,Secondary,5.7,0,0,2.8,44.1,0,6,84.1,14.1,2.87,0.0,0,0,0
S100331,21,Female,Medium,Secondary,1.4,1,0,3.71,90.4,0,2,86.8,9.2,2.55,7.0,0,1,0
S100332,21,Female,Low,None,6.8,0,0,3.67,50.2,2,1,88.7,9.6,2.55,7.0,0,0,1
S100333,27,Female,Medium,Secondary,9.4,0,0,2.82,82.9,0,7,82.2,17.4,1.71,13.0,0,0,0
S100334,22,Female,Medium,Secondary,11.6,0,1,2.96,86.8,0,7,74.8,6.1,3.15,12.0,1,0,1
S100335,27,Female,Low,None,23.1,0,0,3.39,57.1,0,5,70.7,7.3,3.76,10.0,0,0,1
S100336,29,Female,Low,Postgraduate,4.0,1,0,3.64,58.6,0,1,78.7,13.2,3.01,11.0,0,0,1
S100337,21,Male,Medium,Secondary,2.7,0,0,2.59,63.4,0,4,87.2,12.1,2.81,11.0,0,0,1
S100338,19,Male,Medium,Secondary,8.9,0,1,2.48,74.3,0,4,87.9,8.8,3.22,10.0,0,0,1
S100339,29,Male,Low,Postgraduate,7.4,1,0,3.14,50.0,2,7,82.2,3.9,1.32,14.0,0,0,0
S100340,25,Female,High,Bachelor,4.5,1,0,2.44,63.4,0,7,85.3,14.9,2.44,3.0,1,0,0
S100341,20,Female,Low,Secondary,12.1,0,1,2.03,60.3,0,4,63.4,3.8,2.75,6.0,0,0,0
S100342,25,Female,Low,Postgraduate,3.3,0,1,2.59,47.7,0,6,73.0,21.4,1.61,5.0,1,0,0
S100343,23,Male,Medium,Secondary,27.8,0,0,3.21,49.3,0,4,90.1,4.0,2.91,6.0,0,0,0
S100344,28,Male,Low,Secondary,16.8,0,0,3.78,66.9,0,8,67.5,4.5,1.5,7.0,0,0,1
S100345,20,Female,Low,Secondary,10.8,1,1,2.65,66.7,0,8,82.1,11.7,3.28,15.0,0,1,0
S100346,29,Male,Medium,Secondary,0.1,0,0,2.94,53.5,1,6,80.8,12.7,2.96,12.0,0,2,0
S100347,29,Male,Low,Bachelor,13.6,0,1,3.08,66.2,1,5,78.3,5.1,2.67,13.0,0,0,1
S100348,19,Female,Low,None,20.4,0,1,2.68,55.3,1,4,90.2,18.5,3.33,8.0,1,0,1
S100349,19,Male,Medium,Bachelor,18.3,0,0,2.64,84.6,1,6,83.4,11.6,2.9,8.0,0,0,0
S100350,23,Male,Medium,Bachelor,5.1,0,1,3.17,63.5,0,3,62.0,8.8,3.13,10.0,0,0,0
S100351,17,Female,High,Postgraduate,5.9,0,1,2.4,81.5,1,6,87.7,11.9,3.0,10.0,0,0,0
S100352,20,Female,Medium,None,12.2,1,0,2.62,39.6,0,1,72.4,16.1,2.2,10.0,1,0,0
S100353,22,Male,Medium,Secondary,7.4,1,0,2.9,69.8,0,3,59.5,18.0,3.9,17.0,1,0,0
S100354,29,Female,Low,Postgraduate,18.0,1,1,3.16,73.9,1,6,91.1,11.0,3.67,10.0,0,0,0
S100355,29,Female,Medium,Bachelor,30.9,0,1,2.24,62.9,0,8,62.2,3.6,3.1,5.0,0,1,1
S100356,18,Female,Low,None,14.3,0,0,2.93,56.9,1,2,74.7,3.7,2.91,5.0,1,0,1
S100357,28,Female,Low,None,5.7,1,0,2.35,62.7,0,1,84.4,2.9,3.33,11.0,1,2,1
S100358,18,Female,High,Bachelor,3.1,0,1,2.66,76.1,0,3,78.9,6.8,3.68,11.0,1,1,0
S100359,26,Female,Medium,Bachelor,3.1,0,0,3.39,46.8,0,3,70.6,10.2,4.13,12.0,1,0,0
S100360,27,Female,Medium,Bachelor,9.3,1,0,2.96,75.5,0,8,65.1,11.1,2.42,10.0,1,0,1
S100361,28,Female,Low,Bachelor,50.7,1,0,3.83,69.8,0,3,68.6,15.6,3.53,4.0,0,0,1
S100362,19,Male,Low,Secondary,2.0,1,1,2.96,61.1,0,8,63.8,0.0,2.74,14.0,0,1,0
S100363,28,Male,Medium,Secondary,9.1,0,1,3.48,61.7,0,8,78.1,9.9,1.67,13.0,1,1,0
S100364,18,Female,Medium,Bachelor,4.2,0,0,3.4,65.9,0,1,71.8,12.3,3.39,6.0,0,0,0
S100365,23,Male,Medium,Bachelor,17.8,0,0,2.99,89.9,0,5,59.3,0.0,3.83,9.0,1,0,1
S100366,23,Female,Low,Secondary,20.7,0,1,2.34,70.2,1,3,75.7,12.3,3.48,9.0,1,0,0
S100367,21,Female,Low,Bachelor,0.1,0,1,2.95,50.9,2,3,70.4,23.7,2.68,7.0,1,0,1
S100368,17,Female,Medium,Secondary,35.0,1,0,2.73,58.5,0,4,84.0,13.9,3.07,3.0,1,0,0
S100369,27,Male,Medium,Secondary,10.3,0,0,2.71,47.8,1,3,85.4,11.5,3.29,10.0,1,0,1
S100370,21,Female,Low,Postgraduate,26.6,0,1,3.08,36.7,1,2,100.0,8.6,3.2,2.0,0,0,1
S100371,25,Female,Low,None,2.2,1,0,2.28,47.6,1,1,89.7,11.2,3.66,6.0,0,0,0
S100372,22,Male,Low,None,37.5,1,0,2.56,66.8,0,2,63.7,17.7,3.46,15.0,0,0,1
S100373,21,Male,Low,Bachelor,11.5,0,1,2.49,84.1,1,1,47.4,8.3,2.39,10.0,0,0,1
S100374,28,Male,Medium,Secondary,2.0,0,1,2.87,79.9,0,4,57.2,16.0,2.82,10.0,0,0,0
S100375,18,Male,Low,Secondary,9.1,0,0,2.62,47.7,1,2,72.5,12.3,2.45,7.0,0,0,1
S100376,26,Male,Medium,Bachelor,53.3,0,1,2.65,53.0,0,2,55.9,18.1,2.91,2.0,0,1,0
S100377,26,Female,Medium,Secondary,7.4,0,1,3.07,50.9,0,4,70.8,15.4,1.49,10.0,1,0,1
S100378,21,Female,High,Bachelor,1.6,0,1,2.78,26.3,0,5,80.5,10.9,4.15,10.0,0,0,0
S100379,20,Male,High,Secondary,58.7,1,1,3.0,62.5,0,3,71.6,10.6,2.25,11.0,0,1,0
S100380,17,Male,Low,None,43.5,1,1,2.44,77.0,0,4,84.2,8.4,2.44,6.0,1,0,1
S100381,29,Male,Low,Bachelor,12.7,0,0,2.59,61.2,0,8,70.9,14.9,2.86,6.0,1,0,1
S100382,29,Female,Low,Secondary,10.2,0,0,4.0,46.0,0,8,68.6,7.0,1.84,10.0,0,0,1
S100383,20,Male,Medium,Bachelor,14.0,0,0,2.65,52.3,0,3,100.0,10.6,2.57,3.0,0,0,0
S100384,17,Female,Low,Postgraduate,8.0,1,0,1.95,60.1,0,6,79.5,9.0,2.92,11.0,0,0,1
S100385,18,Male,Medium,Bachelor,12.6,1,1,3.17,76.6,0,7,81.7,3.3,3.95,7.0,1,0,0
S100386,17,Male,Low,Secondary,39.4,1,0,2.65,62.3,1,5,92.7,11.1,2.9,9.0,0,0,0
S100387,27,Female,Low,Secondary,14.0,0,1,3.12,74.5,0,7,93.2,2.4,2.52,17.0,1,0,1
S100388,28,Male,Medium,Bachelor,4.3,0,1,2.96,63.8,2,3,74.5,7.8,2.01,7.0,1,0,0
S100389,18,Male,Medium,Secondary,0.2,0,0,3.27,68.6,0,2,95.7,13.3,4.3,9.0,1,0,0
S100390,26,Male,Medium,Bachelor,11.7,0,1,2.95,50.9,0,4,73.3,10.8,2.85,8.0,1,0,1
S100391,19,Female,High,Bachelor,17.4,0,1,2.89,54.7,0,2,95.2,10.8,2.86,0.0,0,0,0
S100392,21,Female,Low,Secondary,36.8,0,1,3.57,46.2,1,5,61.5,5.7,1.84,10.0,0,1,1
S100393,24,Female,Low,None,6.5,0,1,1.89,74.0,0,6,75.4,15.2,3.17,0.0,1,3,0
S100394,26,Female,Medium,Bachelor,15.3,0,0,2.34,60.6,0,8,83.3,5.6,2.39,11.0,0,0,0
S100395,28,Male,Medium,Bachelor,5.5,1,0,2.59,20.0,0,8,85.4,13.5,3.83,5.0,1,0,0
S100396,17,Female,Medium,Secondary,11.5,1,0,2.15,72.2,0,4,67.3,16.5,3.13,5.0,1,0,0
S100397,19,Male,Low,Bachelor,22.7,1,0,2.76,79.6,0,5,55.3,2.3,2.89,8.0,0,0,1
S100398,20,Female,High,Bachelor,18.1,0,0,2.71,52.8,0,1,86.9,8.0,1.87,3.0,0,1,0
S100399,21,Female,Low,Secondary,9.2,1,1,3.49,72.2,0,4,76.9,7.5,2.73,8.0,0,1,1
S100400,29,Male,Medium,Secondary,14.4,0,1,2.96,61.9,0,3,74.1,11.4,2.65,4.0,0,0,0
S100401,27,Female,Medium,Bachelor,14.7,0,0,2.89,33.2,0,1,100.0,5.3,2.89,3.0,0,0,0
S100402,21,Male,High,Bachelor,4.8,0,0,2.81,94.3,0,1,75.6,4.2,1.42,7.0,1,1,0
S100403,29,Female,Medium,Postgraduate,4.2,0,0,2.47,61.9,0,7,72.2,9.7,2.16,13.0,0,1,0
S100404,23,Male,High,None,20.1,1,0,3.45,68.0,0,1,53.0,7.2,2.45,11.0,1,0,0
S100405,23,Female,Low,Bachelor,28.3,1,0,3.61,55.6,0,3,63.8,9.3,3.15,6.0,1,0,0
S100406,22,Female,Medium,Bachelor,18.0,0,0,2.39,60.6,0,5,93.1,14.5,1.45,7.0,1,0,0
S100407,18,Male,High,Bachelor,63.6,0,1,3.81,67.4,0,2,69.1,1.9,3.77,6.0,1,1,0
S100408,29,Female,Medium,Secondary,20.7,0,1,2.66,49.4,0,5,89.4,9.4,3.67,3.0,0,0,0
S100409,17,Female,Medium,None,3.9,0,0,2.62,90.4,1,2,60.6,7.0,2.1,4.0,1,0,1
S100410,19,Female,High,Secondary,42.7,0,1,3.24,77.6,0,3,67.0,10.1,4.53,9.0,0,1,0
S100411,19,Male,Low,Secondary,20.0,1,1,3.28,72.8,0,6,66.6,7.1,2.97,5.0,0,0,0
S100412,20,Female,Medium,Secondary,4.3,1,0,2.96,62.9,1,7,87.2,4.1,2.72,8.0,1,0,0
S100413,18,Female,High,Postgraduate,8.2,0,0,2.83,53.6,1,4,76.8,12.0,3.22,4.0,0,0,0
S100414,17,Female,High,Secondary,5.6,0,0,3.59,80.5,0,5,63.3,23.9,3.09,11.0,1,0,0
S100415,25,Male,High,Postgraduate,1.0,0,0,2.69,74.2,1,7,90.7,9.5,2.88,11.0,0,1,0
S100416,29,Male,High,Secondary,47.2,0,0,2.97,59.0,0,7,87.4,6.4,2.04,14.0,0,2,0
S100417,18,Female,Low,Bachelor,4.1,0,1,3.85,48.7,2,1,85.1,6.4,2.49,13.0,0,1,1
S100418,20,Male,High,Secondary,10.2,0,0,2.33,41.4,0,1,84.4,14.7,3.05,4.0,0,0,0
S100419,23,Female,Medium,Bachelor,1.2,0,0,2.77,65.4,0,6,67.2,5.6,3.38,5.0,1,0,0
S100420,29,Female,Medium,Bachelor,8.3,0,0,3.51,61.3,0,4,98.9,16.5,3.81,9.0,0,0,0
S100421,26,Male,Medium,Postgraduate,12.1,0,0,3.26,82.8,1,7,78.5,1.8,2.48,4.0,0,2,0
S100422,26,Male,High,Secondary,16.3,0,0,3.45,79.9,0,5,84.0,11.0,2.86,9.0,0,0,0
S100423,24,Female,Medium,Secondary,26.8,0,0,2.34,65.6,0,7,85.7,13.3,2.34,7.0,0,0,1
S100424,22,Male,High,Postgraduate,1.4,1,0,3.16,63.8,0,7,65.8,13.8,3.57,12.0,1,1,0
S100425,19,Female,Low,None,0.2,1,0,2.86,47.7,0,2,100.0,13.5,2.58,12.0,0,0,0
S100426,28,Female,Low,Bachelor,11.4,0,1,4.0,80.9,0,8,79.6,11.3,2.39,7.0,0,1,0
S100427,27,Female,Medium,None,6.7,0,0,3.4,64.1,0,5,80.5,15.8,2.84,1.0,0,0,0
S100428,17,Male,Low,None,43.4,0,1,2.99,74.1,0,1,73.8,5.0,1.63,12.0,0,0,1
S100429,26,Female,Medium,Bachelor,16.8,1,1,3.14,82.7,1,8,97.2,6.8,3.18,6.0,0,0,0
S100430,18,Female,Low,Bachelor,3.5,0,0,3.03,56.5,1,2,97.9,8.0,2.58,8.0,1,0,0
S100431,26,Male,Medium,Bachelor,3.1,0,0,3.35,52.6,1,7,82.4,17.4,4.74,7.0,0,1,0
S100432,27,Female,Low,Secondary,31.4,1,1,2.57,100.0,0,4,58.0,12.3,2.37,10.0,0,0,1
S100433,18,Female,Low,Bachelor,1.0,1,0,3.68,73.9,1,7,77.5,13.4,2.61,6.0,1,1,1
S100434,22,Female,Medium,Postgraduate,20.0,0,1,2.34,60.8,0,1,79.0,9.1,3.51,4.0,0,1,1
S100435,18,Female,Low,Secondary,42.3,0,1,3.1,83.6,1,8,73.2,14.1,3.35,9.0,1,1,1
S100436,24,Male,Low,Secondary,6.3,0,0,2.59,60.4,1,4,65.3,2.2,3.53,11.0,1,3,1
S100437,29,Male,Low,Secondary,22.4,0,0,3.02,69.9,2,1,56.7,8.0,2.6,8.0,1,0,1
S100438,18,Male,Low,Bachelor,35.6,0,1,3.49,56.5,0,4,100.0,8.9,2.0,7.0,0,1,1
S100439,22,Male,Medium,Secondary,22.8,1,1,2.14,64.7,0,2,91.1,7.6,4.67,3.0,0,0,0
S100440,29,Female,Low,Bachelor,10.9,1,0,2.92,60.9,0,5,80.5,8.4,3.16,10.0,0,0,0
S100441,20,Male,Medium,Secondary,13.8,0,1,2.28,53.7,0,7,70.3,12.7,2.96,10.0,0,0,0
S100442,18,Female,Medium,Bachelor,24.5,0,0,2.86,68.6,0,1,85.4,11.2,3.36,8.0,0,0,1
S100443,23,Male,Medium,Bachelor,26.1,0,1,2.28,55.4,0,7,83.1,16.0,1.89,4.0,0,0,0
S100444,23,Male,Medium,Secondary,12.3,0,1,3.08,73.6,1,7,74.0,0.0,2.48,8.0,1,0,0
S100445,25,Female,Low,Secondary,2.3,1,0,2.79,60.4,0,1,85.8,17.4,2.07,9.0,1,1,0
S100446,21,Male,High,Secondary,60.4,0,0,3.37,39.2,0,7,87.7,6.8,2.92,8.0,0,0,1
S100447,29,Female,Medium,Secondary,4.0,0,0,3.61,74.3,1,7,90.3,16.6,1.84,4.0,0,0,0
S100448,23,Female,Low,Secondary,2.4,0,1,3.01,74.6,1,6,66.7,7.9,3.27,9.0,0,0,0
S100449,20,Female,High,Bachelor,12.7,1,0,3.45,98.8,0,3,86.5,11.8,3.63,9.0,1,0,0
S100450,29,Male,Medium,Secondary,0.8,0,0,3.69,65.3,0,2,97.7,4.6,3.6,10.0,0,0,0
S100451,29,Female,Medium,None,10.0,0,1,2.54,67.7,0,8,84.4,3.9,3.11,7.0,0,0,0
S100452,23,Male,High,Secondary,20.4,0,0,3.72,72.2,0,7,100.0,12.9,2.93,13.0,1,1,0
S100453,17,Female,Low,Secondary,14.2,1,0,2.98,80.3,0,1,77.3,0.0,2.51,8.0,0,0,0
S100454,24,Female,High,Postgraduate,50.3,0,1,2.51,79.4,0,3,54.2,3.9,3.11,14.0,1,1,0
S100455,24,Male,Medium,Secondary,32.3,0,0,3.15,69.8,0,5,67.3,13.8,2.72,9.0,0,0,0
S100456,18,Male,Medium,Secondary,27.3,1,1,2.96,64.5,0,5,70.0,7.9,1.49,3.0,0,0,1
S100457,25,Male,Low,Secondary,25.9,0,0,2.3,77.6,0,8,88.4,5.6,2.37,11.0,1,0,1
S100458,27,Male,Low,Postgraduate,16.1,0,0,2.45,63.9,0,6,92.5,17.6,3.35,7.0,0,0,0
S100459,18,Female,High,Bachelor,4.5,0,0,3.82,45.7,0,5,82.0,19.4,2.01,6.0,1,0,0
S100460,26,Female,Low,None,0.6,1,0,3.14,42.5,1,3,84.4,10.0,2.0,12.0,1,0,0
S100461,18,Female,Low,Bachelor,65.9,0,1,3.74,60.6,0,1,100.0,16.4,2.66,3.0,1,0,0
S100462,26,Male,Medium,Bachelor,13.6,1,0,2.79,66.8,2,3,67.5,17.6,1.28,1.0,0,0,1
S100463,22,Female,Medium,Bachelor,18.3,1,0,2.6,100.0,2,1,78.9,9.9,3.31,7.0,0,0,0
